id,text,labels,group,split,genre_top
country/country.00051,A very slow instrumental excerpt at about 65 beats per minute. The timbre is dark and focused across the spectrum. The recording is moderate and smooth. It covers a very narrow range of pitch classes.,country,country/country.00051,,country
country/country.00052,A very slow instrumental excerpt at about 72 beats per minute. The timbre is very dark and focused across the spectrum. The recording is quiet and very smooth. It covers a narrow range of pitch classes.,country,country/country.00052,,country
country/country.00053,A slow instrumental excerpt at about 89 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,country,country/country.00053,,country
country/country.00054,A very slow instrumental excerpt at about 76 beats per minute. The timbre is dark and moderately spread across the spectrum. The recording is moderate and smooth. It covers a narrow range of pitch classes.,country,country/country.00054,,country
country/country.00055,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is dark and moderately spread across the spectrum. The recording is loud and moderately percussive. It covers a moderate range of pitch classes.,country,country/country.00055,,country
country/country.00056,A slow instrumental excerpt at about 81 beats per minute. The timbre is dark and moderately spread across the spectrum. The recording is moderate and smooth. It covers a narrow range of pitch classes.,country,country/country.00056,,country
country/country.00057,A very slow instrumental excerpt at about 68 beats per minute. The timbre is dark and moderately spread across the spectrum. The recording is moderate and smooth. It covers a narrow range of pitch classes.,country,country/country.00057,,country
country/country.00058,A moderate instrumental excerpt at about 112 beats per minute. The timbre is dark and moderately spread across the spectrum. The recording is loud and smooth. It covers a narrow range of pitch classes.,country,country/country.00058,,country
country/country.00059,A up-tempo instrumental excerpt at about 136 beats per minute. The timbre is dark and moderately spread across the spectrum. The recording is moderate and smooth. It covers a narrow range of pitch classes.,country,country/country.00059,,country
country/country.00060,A very slow instrumental excerpt at about 70 beats per minute. The timbre is very dark and focused across the spectrum. The recording is moderate and very smooth. It covers a narrow range of pitch classes.,country,country/country.00060,,country
country/country.00061,A very slow instrumental excerpt at about 60 beats per minute. The timbre is very dark and focused across the spectrum. The recording is moderate and very smooth. It covers a narrow range of pitch classes.,country,country/country.00061,,country
country/country.00062,A very fast instrumental excerpt at about 172 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,country,country/country.00062,,country
country/country.00063,A slow instrumental excerpt at about 83 beats per minute. The timbre is dark and moderately spread across the spectrum. The recording is moderate and smooth. It covers a narrow range of pitch classes.,country,country/country.00063,,country
country/country.00064,A very slow instrumental excerpt at about 66 beats per minute. The timbre is dark and focused across the spectrum. The recording is quiet and smooth. It covers a very narrow range of pitch classes.,country,country/country.00064,,country
country/country.00065,A moderate instrumental excerpt at about 123 beats per minute. The timbre is very dark and very focused across the spectrum. The recording is moderate and very smooth. It covers a narrow range of pitch classes.,country,country/country.00065,,country
country/country.00066,A moderate instrumental excerpt at about 112 beats per minute. The timbre is dark and focused across the spectrum. The recording is moderate and moderately percussive. It covers a narrow range of pitch classes.,country,country/country.00066,,country
country/country.00067,A very slow instrumental excerpt at about 65 beats per minute. The timbre is very dark and very focused across the spectrum. The recording is quiet and very smooth. It covers a narrow range of pitch classes.,country,country/country.00067,,country
country/country.00068,A very fast instrumental excerpt at about 172 beats per minute. The timbre is very dark and very focused across the spectrum. The recording is quiet and smooth. It covers a narrow range of pitch classes.,country,country/country.00068,,country
country/country.00069,A moderate instrumental excerpt at about 112 beats per minute. The timbre is very dark and focused across the spectrum. The recording is quiet and smooth. It covers a moderate range of pitch classes.,country,country/country.00069,,country
country/country.00070,A moderate instrumental excerpt at about 112 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,country,country/country.00070,,country
country/country.00071,A up-tempo instrumental excerpt at about 144 beats per minute. The timbre is very dark and very focused across the spectrum. The recording is moderate and smooth. It covers a narrow range of pitch classes.,country,country/country.00071,,country
country/country.00072,A very fast instrumental excerpt at about 152 beats per minute. The timbre is dark and focused across the spectrum. The recording is loud and moderately percussive. It covers a narrow range of pitch classes.,country,country/country.00072,,country
country/country.00073,A very fast instrumental excerpt at about 152 beats per minute. The timbre is dark and focused across the spectrum. The recording is moderate and smooth. It covers a moderate range of pitch classes.,country,country/country.00073,,country
country/country.00074,A up-tempo instrumental excerpt at about 136 beats per minute. The timbre is dark and focused across the spectrum. The recording is quiet and smooth. It covers a moderate range of pitch classes.,country,country/country.00074,,country
country/country.00075,A slow instrumental excerpt at about 96 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and moderately percussive. It covers a moderate range of pitch classes.,country,country/country.00075,,country
country/country.00076,A up-tempo instrumental excerpt at about 144 beats per minute. The timbre is very dark and very focused across the spectrum. The recording is moderate and smooth. It covers a narrow range of pitch classes.,country,country/country.00076,,country
country/country.00077,A very fast instrumental excerpt at about 185 beats per minute. The timbre is dark and focused across the spectrum. The recording is moderate and moderately percussive. It covers a narrow range of pitch classes.,country,country/country.00077,,country
country/country.00078,A very slow instrumental excerpt at about 66 beats per minute. The timbre is very dark and very focused across the spectrum. The recording is very quiet and very smooth. It covers a moderate range of pitch classes.,country,country/country.00078,,country
country/country.00079,A slow instrumental excerpt at about 81 beats per minute. The timbre is very dark and very focused across the spectrum. The recording is moderate and very smooth. It covers a narrow range of pitch classes.,country,country/country.00079,,country
country/country.00080,A slow instrumental excerpt at about 99 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and moderately percussive. It covers a moderate range of pitch classes.,country,country/country.00080,,country
country/country.00081,A slow instrumental excerpt at about 89 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and moderately percussive. It covers a moderate range of pitch classes.,country,country/country.00081,,country
country/country.00082,A moderate instrumental excerpt at about 117 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and moderately percussive. It covers a moderate range of pitch classes.,country,country/country.00082,,country
country/country.00083,A up-tempo instrumental excerpt at about 144 beats per minute. The timbre is dark and focused across the spectrum. The recording is moderate and smooth. It covers a narrow range of pitch classes.,country,country/country.00083,,country
country/country.00084,A slow instrumental excerpt at about 86 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and moderately percussive. It covers a narrow range of pitch classes.,country,country/country.00084,,country
country/country.00085,A very slow instrumental excerpt at about 74 beats per minute. The timbre is dark and focused across the spectrum. The recording is moderate and smooth. It covers a narrow range of pitch classes.,country,country/country.00085,,country
country/country.00086,A moderate instrumental excerpt at about 117 beats per minute. The timbre is dark and moderately spread across the spectrum. The recording is moderate and smooth. It covers a moderate range of pitch classes.,country,country/country.00086,,country
country/country.00087,A up-tempo instrumental excerpt at about 144 beats per minute. The timbre is dark and focused across the spectrum. The recording is moderate and smooth. It covers a narrow range of pitch classes.,country,country/country.00087,,country
country/country.00088,A moderate instrumental excerpt at about 103 beats per minute. The timbre is dark and moderately spread across the spectrum. The recording is loud and smooth. It covers a moderate range of pitch classes.,country,country/country.00088,,country
country/country.00089,A up-tempo instrumental excerpt at about 144 beats per minute. The timbre is very dark and focused across the spectrum. The recording is moderate and smooth. It covers a narrow range of pitch classes.,country,country/country.00089,,country
country/country.00090,A up-tempo instrumental excerpt at about 136 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,country,country/country.00090,,country
country/country.00091,A moderate instrumental excerpt at about 117 beats per minute. The timbre is dark and focused across the spectrum. The recording is quiet and smooth. It covers a moderate range of pitch classes.,country,country/country.00091,,country
country/country.00092,A very fast instrumental excerpt at about 161 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and percussive. It covers a moderate range of pitch classes.,country,country/country.00092,,country
country/country.00093,A slow instrumental excerpt at about 86 beats per minute. The timbre is dark and focused across the spectrum. The recording is moderate and smooth. It covers a very narrow range of pitch classes.,country,country/country.00093,,country
country/country.00094,A moderate instrumental excerpt at about 112 beats per minute. The timbre is dark and focused across the spectrum. The recording is loud and smooth. It covers a moderate range of pitch classes.,country,country/country.00094,,country
country/country.00095,A slow instrumental excerpt at about 89 beats per minute. The timbre is dark and focused across the spectrum. The recording is loud and smooth. It covers a narrow range of pitch classes.,country,country/country.00095,,country
country/country.00096,A moderate instrumental excerpt at about 117 beats per minute. The timbre is dark and focused across the spectrum. The recording is loud and moderately percussive. It covers a narrow range of pitch classes.,country,country/country.00096,,country
country/country.00097,A moderate instrumental excerpt at about 112 beats per minute. The timbre is dark and focused across the spectrum. The recording is loud and smooth. It covers a narrow range of pitch classes.,country,country/country.00097,,country
country/country.00098,A moderate instrumental excerpt at about 117 beats per minute. The timbre is dark and focused across the spectrum. The recording is loud and smooth. It covers a very narrow range of pitch classes.,country,country/country.00098,,country
country/country.00099,A up-tempo instrumental excerpt at about 144 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is very loud and moderately percussive. It covers a moderate range of pitch classes.,country,country/country.00099,,country
disco/disco.00000,A moderate instrumental excerpt at about 117 beats per minute. The timbre is balanced and spread across the spectrum. The recording is moderate and moderately percussive. It covers a wide range of pitch classes.,disco,disco/disco.00000,,disco
disco/disco.00001,A moderate instrumental excerpt at about 117 beats per minute. The timbre is very bright and spread across the spectrum. The recording is loud and very percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00001,,disco
disco/disco.00002,A slow instrumental excerpt at about 92 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is loud and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00002,,disco
disco/disco.00003,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is bright and spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00003,,disco
disco/disco.00004,A moderate instrumental excerpt at about 123 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00004,,disco
disco/disco.00005,A moderate instrumental excerpt at about 108 beats per minute. The timbre is bright and spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00005,,disco
disco/disco.00006,A moderate instrumental excerpt at about 123 beats per minute. The timbre is bright and spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00006,,disco
disco/disco.00007,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is bright and spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00007,,disco
disco/disco.00008,A moderate instrumental excerpt at about 123 beats per minute. The timbre is bright and spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00008,,disco
disco/disco.00009,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is bright and spread across the spectrum. The recording is moderate and very percussive. It covers a wide range of pitch classes.,disco,disco/disco.00009,,disco
disco/disco.00010,A moderate instrumental excerpt at about 108 beats per minute. The timbre is bright and spread across the spectrum. The recording is very loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00010,,disco
disco/disco.00011,A slow instrumental excerpt at about 96 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is loud and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00011,,disco
disco/disco.00012,A moderate instrumental excerpt at about 112 beats per minute. The timbre is bright and spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00012,,disco
disco/disco.00013,A very fast instrumental excerpt at about 185 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00013,,disco
disco/disco.00014,A moderate instrumental excerpt at about 103 beats per minute. The timbre is bright and spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00014,,disco
disco/disco.00015,A moderate instrumental excerpt at about 123 beats per minute. The timbre is balanced and spread across the spectrum. The recording is loud and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00015,,disco
disco/disco.00016,A moderate instrumental excerpt at about 123 beats per minute. The timbre is bright and spread across the spectrum. The recording is loud and moderately percussive. It covers a wide range of pitch classes.,disco,disco/disco.00016,,disco
disco/disco.00017,A moderate instrumental excerpt at about 123 beats per minute. The timbre is bright and spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00017,,disco
disco/disco.00018,A moderate instrumental excerpt at about 123 beats per minute. The timbre is bright and very spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00018,,disco
disco/disco.00019,A moderate instrumental excerpt at about 117 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a wide range of pitch classes.,disco,disco/disco.00019,,disco
disco/disco.00020,A very fast instrumental excerpt at about 161 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a narrow range of pitch classes.,disco,disco/disco.00020,,disco
disco/disco.00021,A moderate instrumental excerpt at about 108 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00021,,disco
disco/disco.00022,A moderate instrumental excerpt at about 123 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is moderate and very percussive. It covers a wide range of pitch classes.,disco,disco/disco.00022,,disco
disco/disco.00023,A moderate instrumental excerpt at about 112 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00023,,disco
disco/disco.00024,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is bright and spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00024,,disco
disco/disco.00025,A moderate instrumental excerpt at about 123 beats per minute. The timbre is balanced and spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00025,,disco
disco/disco.00026,A moderate instrumental excerpt at about 117 beats per minute. The timbre is bright and very spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00026,,disco
disco/disco.00027,A moderate instrumental excerpt at about 112 beats per minute. The timbre is bright and very spread across the spectrum. The recording is moderate and moderately percussive. It covers a wide range of pitch classes.,disco,disco/disco.00027,,disco
disco/disco.00028,A moderate instrumental excerpt at about 123 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is loud and very percussive. It covers a wide range of pitch classes.,disco,disco/disco.00028,,disco
disco/disco.00029,A moderate instrumental excerpt at about 103 beats per minute. The timbre is bright and very spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00029,,disco
disco/disco.00030,A up-tempo instrumental excerpt at about 136 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00030,,disco
disco/disco.00031,A moderate instrumental excerpt at about 123 beats per minute. The timbre is very bright and spread across the spectrum. The recording is moderate and very percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00031,,disco
disco/disco.00032,A moderate instrumental excerpt at about 112 beats per minute. The timbre is balanced and spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00032,,disco
disco/disco.00033,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00033,,disco
disco/disco.00034,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is moderate and very percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00034,,disco
disco/disco.00035,A moderate instrumental excerpt at about 123 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is loud and very percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00035,,disco
disco/disco.00036,A up-tempo instrumental excerpt at about 136 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00036,,disco
disco/disco.00037,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is loud and very percussive. It covers a wide range of pitch classes.,disco,disco/disco.00037,,disco
disco/disco.00038,A moderate instrumental excerpt at about 123 beats per minute. The timbre is very bright and very spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00038,,disco
disco/disco.00039,A moderate instrumental excerpt at about 112 beats per minute. The timbre is balanced and spread across the spectrum. The recording is moderate and moderately percussive. It covers a narrow range of pitch classes.,disco,disco/disco.00039,,disco
disco/disco.00040,A up-tempo instrumental excerpt at about 136 beats per minute. The timbre is bright and spread across the spectrum. The recording is moderate and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00040,,disco
disco/disco.00041,A very fast instrumental excerpt at about 161 beats per minute. The timbre is dark and spread across the spectrum. The recording is loud and smooth. It covers a moderate range of pitch classes.,disco,disco/disco.00041,,disco
disco/disco.00042,A moderate instrumental excerpt at about 103 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00042,,disco
disco/disco.00043,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is bright and spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00043,,disco
disco/disco.00044,A moderate instrumental excerpt at about 123 beats per minute. The timbre is balanced and spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00044,,disco
disco/disco.00045,A moderate instrumental excerpt at about 123 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00045,,disco
disco/disco.00046,A moderate instrumental excerpt at about 123 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00046,,disco
disco/disco.00047,A moderate instrumental excerpt at about 123 beats per minute. The timbre is dark and focused across the spectrum. The recording is very quiet and moderately percussive. It covers a very narrow range of pitch classes.,disco,disco/disco.00047,,disco
disco/disco.00048,A slow instrumental excerpt at about 99 beats per minute. The timbre is bright and moderately spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00048,,disco
disco/disco.00049,A moderate instrumental excerpt at about 123 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00049,,disco
disco/disco.00050,A moderate instrumental excerpt at about 108 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00050,,disco
disco/disco.00051,A moderate instrumental excerpt at about 108 beats per minute. The timbre is bright and moderately spread across the spectrum. The recording is moderate and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00051,,disco
disco/disco.00052,A moderate instrumental excerpt at about 123 beats per minute. The timbre is bright and moderately spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00052,,disco
disco/disco.00053,A up-tempo instrumental excerpt at about 136 beats per minute. The timbre is bright and spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00053,,disco
disco/disco.00054,A moderate instrumental excerpt at about 112 beats per minute. The timbre is bright and spread across the spectrum. The recording is quiet and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00054,,disco
disco/disco.00055,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a wide range of pitch classes.,disco,disco/disco.00055,,disco
disco/disco.00056,A slow instrumental excerpt at about 89 beats per minute. The timbre is dark and moderately spread across the spectrum. The recording is quiet and smooth. It covers a moderate range of pitch classes.,disco,disco/disco.00056,,disco
disco/disco.00057,A moderate instrumental excerpt at about 117 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is quiet and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00057,,disco
disco/disco.00058,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00058,,disco
disco/disco.00059,A moderate instrumental excerpt at about 123 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00059,,disco
disco/disco.00060,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a wide range of pitch classes.,disco,disco/disco.00060,,disco
disco/disco.00061,A moderate instrumental excerpt at about 123 beats per minute. The timbre is bright and spread across the spectrum. The recording is loud and moderately percussive. It covers a narrow range of pitch classes.,disco,disco/disco.00061,,disco
disco/disco.00062,A moderate instrumental excerpt at about 108 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00062,,disco
disco/disco.00063,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is bright and spread across the spectrum. The recording is very loud and moderately percussive. It covers a very wide range of pitch classes.,disco,disco/disco.00063,,disco
disco/disco.00064,A moderate instrumental excerpt at about 123 beats per minute. The timbre is balanced and spread across the spectrum. The recording is moderate and smooth. It covers a moderate range of pitch classes.,disco,disco/disco.00064,,disco
disco/disco.00065,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is dark and moderately spread across the spectrum. The recording is loud and smooth. It covers a wide range of pitch classes.,disco,disco/disco.00065,,disco
disco/disco.00066,A up-tempo instrumental excerpt at about 136 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00066,,disco
disco/disco.00067,A slow instrumental excerpt at about 99 beats per minute. The timbre is bright and moderately spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00067,,disco
disco/disco.00068,A moderate instrumental excerpt at about 108 beats per minute. The timbre is bright and spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00068,,disco
disco/disco.00069,A moderate instrumental excerpt at about 108 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00069,,disco
disco/disco.00070,A moderate instrumental excerpt at about 108 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00070,,disco
disco/disco.00071,A moderate instrumental excerpt at about 112 beats per minute. The timbre is bright and spread across the spectrum. The recording is moderate and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00071,,disco
disco/disco.00072,A up-tempo instrumental excerpt at about 136 beats per minute. The timbre is bright and moderately spread across the spectrum. The recording is quiet and very percussive. It covers a wide range of pitch classes.,disco,disco/disco.00072,,disco
disco/disco.00073,A moderate instrumental excerpt at about 112 beats per minute. The timbre is bright and spread across the spectrum. The recording is moderate and very percussive. It covers a wide range of pitch classes.,disco,disco/disco.00073,,disco
disco/disco.00074,A moderate instrumental excerpt at about 112 beats per minute. The timbre is bright and moderately spread across the spectrum. The recording is loud and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00074,,disco
disco/disco.00075,A up-tempo instrumental excerpt at about 136 beats per minute. The timbre is bright and spread across the spectrum. The recording is moderate and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00075,,disco
disco/disco.00076,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00076,,disco
disco/disco.00077,A moderate instrumental excerpt at about 117 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00077,,disco
disco/disco.00078,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is quiet and moderately percussive. It covers a narrow range of pitch classes.,disco,disco/disco.00078,,disco
disco/disco.00079,A moderate instrumental excerpt at about 123 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is quiet and moderately percussive. It covers a wide range of pitch classes.,disco,disco/disco.00079,,disco
disco/disco.00080,A slow instrumental excerpt at about 99 beats per minute. The timbre is balanced and spread across the spectrum. The recording is quiet and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00080,,disco
disco/disco.00081,A slow instrumental excerpt at about 86 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is quiet and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00081,,disco
disco/disco.00082,A moderate instrumental excerpt at about 123 beats per minute. The timbre is bright and moderately spread across the spectrum. The recording is loud and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00082,,disco
disco/disco.00083,A moderate instrumental excerpt at about 117 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is quiet and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00083,,disco
disco/disco.00084,A moderate instrumental excerpt at about 112 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is quiet and percussive. It covers a very wide range of pitch classes.,disco,disco/disco.00084,,disco
disco/disco.00085,A moderate instrumental excerpt at about 123 beats per minute. The timbre is bright and spread across the spectrum. The recording is quiet and percussive. It covers a very wide range of pitch classes.,disco,disco/disco.00085,,disco
disco/disco.00086,A moderate instrumental excerpt at about 123 beats per minute. The timbre is dark and focused across the spectrum. The recording is loud and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00086,,disco
disco/disco.00087,A moderate instrumental excerpt at about 108 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00087,,disco
disco/disco.00088,A moderate instrumental excerpt at about 123 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00088,,disco
disco/disco.00089,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a wide range of pitch classes.,disco,disco/disco.00089,,disco
disco/disco.00090,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is bright and moderately spread across the spectrum. The recording is moderate and percussive. It covers a wide range of pitch classes.,disco,disco/disco.00090,,disco
disco/disco.00091,A slow instrumental excerpt at about 99 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00091,,disco
disco/disco.00092,A moderate instrumental excerpt at about 117 beats per minute. The timbre is balanced and spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00092,,disco
disco/disco.00093,A moderate instrumental excerpt at about 108 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is loud and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00093,,disco
disco/disco.00094,A up-tempo instrumental excerpt at about 136 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00094,,disco
disco/disco.00095,A moderate instrumental excerpt at about 123 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and moderately percussive. It covers a wide range of pitch classes.,disco,disco/disco.00095,,disco
disco/disco.00096,A moderate instrumental excerpt at about 103 beats per minute. The timbre is balanced and moderately spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00096,,disco
disco/disco.00097,A up-tempo instrumental excerpt at about 129 beats per minute. The timbre is bright and spread across the spectrum. The recording is moderate and percussive. It covers a moderate range of pitch classes.,disco,disco/disco.00097,,disco
disco/disco.00098,A moderate instrumental excerpt at about 123 beats per minute. The timbre is balanced and spread across the spectrum. The recording is moderate and moderately percussive. It covers a wide range of pitch classes.,disco,disco/disco.00098,,disco
